time,T,Td,P,wind_dir,wind
2020/2/28 5:00,1.5,-8.1,1019.3,212,1.9
2020/2/28 8:00,3,-9.9,1018.9,220,2
2020/2/28 11:00,4.6,-11.1,1018.6,233,5.6
2020/2/28 14:00,2.9,-4.8,1018.8,230,5
2020/2/28 17:00,1.5,-1.7,1018.9,195,1.3
2020/2/28 20:00,-0.4,-2.3,1020.1,150,1
2020/2/28 23:00,-2.7,-3.5,1020.2,360,0
2020/2/29 2:00,0,-0.7,1021,230,2
2020/2/29 5:00,-0.5,-1.1,1020.8,62,0.9
2020/2/29 8:00,-0.8,-2.5,1022.1,40,1
2020/2/29 11:00,1.2,-9.1,1022.9,2,2.3
2020/2/29 14:00,1.9,-10.9,1022.1,360,3
2020/2/29 17:00,1,-8.5,1022.4,51,2.2
2020/2/29 20:00,0,-7.1,1022.8,10,1
2020/2/29 23:00,-0.5,-8.2,1022.8,13,1.2
2020/3/1 2:00,-0.6,-8.3,1023.1,10,2
2020/3/1 5:00,-1.4,-7.7,1022.7,19,2
2020/3/1 8:00,-1.2,-7.8,1023.3,10,2
2020/3/1 11:00,1.6,-8.8,1022.4,343,3.6
2020/3/1 14:00,2.7,-8.3,1021.4,10,3
2020/3/1 17:00,1.6,-9.3,1022.3,349,3.1
2020/3/1 20:00,0.4,-8.3,1024.1,30,2
2020/3/1 23:00,-0.5,-4.8,1025,324,2.5
2020/3/2 2:00,-1.8,-4.5,1025.9,280,2
2020/3/2 5:00,-3.7,-8.5,1026.5,300,1.4
2020/3/2 8:00,-3.4,-7,1028.3,30,3
2020/3/2 11:00,-0.2,-6.4,1028.5,144,1.5
2020/3/2 14:00,2.2,-7.9,1026.5,70,2
2020/3/2 17:00,1.7,-7.9,1025.9,129,1.8
2020/3/2 20:00,-2.1,-7.6,1027.1,80,1
2020/3/2 23:00,-2.9,-8,1026.2,24,0.9
2020/3/3 2:00,-2.2,-7.1,1025.5,70,1
2020/3/3 5:00,-1.7,-6.4,1024,20,1.5
2020/3/3 8:00,-1.1,-5.9,1024.3,100,1
2020/3/3 11:00,1.5,-2.3,1021.9,100,2.9
2020/3/3 14:00,3.6,-4.4,1019.7,240,3
2020/3/3 17:00,0.5,-0.2,1020.7,243,0.8
2020/3/3 20:00,-0.2,-1.8,1021.7,280,3
2020/3/3 23:00,-0.7,-1.7,1022.4,285,2.1
2020/3/4 2:00,-3.8,-6.4,1024.2,330,4
2020/3/4 5:00,-5.2,-7.9,1025.8,337,3.1
2020/3/4 8:00,-5.2,-7.8,1027.6,330,2
2020/3/4 11:00,-3.7,-8.6,1028.6,324,3.9
2020/3/4 14:00,-2.1,-10.2,1028,330,4
2020/3/4 17:00,-1.9,-10,1028.4,331,2.2
2020/3/4 20:00,-3.1,-10.2,1030,310,2
2020/3/4 23:00,-7.5,-9.6,1029.7,360,0
2020/3/5 2:00,-8.9,-10.2,1029.6,150,1
2020/3/5 5:00,-10.4,-12.1,1029.2,125,0.5
2020/3/5 8:00,-6.2,-8.9,1028.1,140,2
2020/3/5 11:00,0.7,-9.1,1025.8,192,3.4
2020/3/5 14:00,4.9,-5.7,1021.7,210,5
2020/3/5 17:00,3.7,-7.6,1020.2,228,5.4
2020/3/5 20:00,0.8,-7.2,1020.1,210,2
2020/3/5 23:00,-1.4,-5.8,1019.6,196,1.3
2020/3/6 2:00,-3.8,-6.1,1018.8,130,1
2020/3/6 5:00,-3.9,-6.7,1017.1,48,0.8
2020/3/6 8:00,1.7,-3,1017,170,2
2020/3/6 11:00,6.5,-1.3,1016.6,201,4
2020/3/6 14:00,6.1,-0.6,1014.8,180,4
2020/3/6 17:00,4.6,-0.6,1015.3,161,2.5
2020/3/6 20:00,2.7,-1.3,1016.6,140,1
2020/3/6 23:00,3.7,-1.4,1016.4,191,1.6
2020/3/7 2:00,2.5,-1.5,1016.6,100,1
2020/3/7 5:00,2.2,1.2,1017.1,143,0.3
2020/3/7 8:00,3,2,1018.7,240,1
2020/3/7 11:00,3.7,2.6,1019.2,220,1.5
2020/3/7 14:00,4.5,2.7,1017.8,210,1
2020/3/7 17:00,4.5,2.7,1017.7,248,1
2020/3/7 20:00,3.3,2.4,1018.2,0,-999.9
2020/3/7 23:00,2.6,2,1018,128,0.4
2020/3/8 2:00,1.4,1.1,1018.1,200,1
2020/3/8 5:00,2.2,0.5,1017.4,155,1.2
2020/3/8 8:00,3.3,1.2,1017.5,230,1
2020/3/8 11:00,7.5,2.6,1016.7,202,4.1
2020/3/8 14:00,9.2,4.4,1014.8,230,5
2020/3/8 17:00,9,2.5,1014.8,211,3.5
2020/3/8 20:00,6.1,3.6,1016.9,220,1
2020/3/8 23:00,4,2.8,1017.2,360,0.1
2020/3/9 2:00,4.1,2.9,1018.2,190,1
2020/3/9 5:00,4,3.4,1018.5,351,1.6
2020/3/9 8:00,2.5,1.8,1019.6,20,2
2020/3/9 11:00,2.2,1.5,1020.2,5,1.9
2020/3/9 14:00,3.6,0.8,1018.2,350,4
2020/3/9 17:00,3.5,-0.7,1018.4,2,3
2020/3/9 20:00,2.5,-4.9,1018.4,20,4
2020/3/9 23:00,1.5,-5.5,1017.8,357,2.2
2020/3/10 2:00,0,-5.4,1016.1,350,3
2020/3/10 5:00,-1.7,-5.4,1014.4,333,1.2
2020/3/10 8:00,-0.1,-5.1,1014.5,220,1
2020/3/10 11:00,3.7,-8.3,1013.7,296,3.2
2020/3/10 14:00,3.8,-8.2,1012.9,300,6
2020/3/10 17:00,3.5,-10.9,1014.3,307,3.3
2020/3/10 20:00,1.6,-12.2,1016.3,300,3
2020/3/10 23:00,0.2,-12.1,1017,307,3.2
2020/3/11 2:00,-1.1,-12.1,1017,320,2
2020/3/11 5:00,-4,-11,1017,283,1.1
2020/3/11 8:00,-1.4,-11,1018.4,220,2
2020/3/11 11:00,2.1,-9.2,1017.8,196,3.1
2020/3/11 14:00,6.2,-8.1,1015.1,210,4
2020/3/11 17:00,7,-8.6,1012.8,219,3.4
2020/3/11 20:00,1.5,-6.9,1012.7,176,0.7
2020/3/11 23:00,4.2,-6.7,1012.5,201,2.9
2020/3/12 2:00,4,-5.7,1012.5,220,2
2020/3/12 5:00,1.7,-4.5,1014.4,194,1.2
2020/3/12 8:00,3,-6.7,1017.9,360,2
2020/3/12 11:00,4.5,-7.1,1019.5,2,1.7
2020/3/12 14:00,6.6,-10.6,1019.5,320,5
2020/3/12 17:00,4,-15.8,1022.1,315,3.5
2020/3/12 20:00,0.1,-20.2,1026.3,360,3
2020/3/12 23:00,-1.4,-18.4,1027.9,341,2.7
2020/3/13 2:00,-3.3,-17.6,1028.9,50,1
2020/3/13 5:00,-7.7,-14.1,1028,274,0.7
2020/3/13 8:00,-1.6,-15.8,1028.7,240,2
2020/3/13 11:00,1.1,-16.3,1027.5,266,3.3
2020/3/13 14:00,3.2,-14.4,1024,233,4
2020/3/13 17:00,3.2,-13,1022.1,217,2.5
2020/3/13 20:00,0.1,-8.8,1021.4,203,1.9
2020/3/13 23:00,-0.5,-10.8,1019.1,215,1.9
2020/3/14 2:00,-0.9,-10.5,1017,230,2
2020/3/14 5:00,-3.7,-7.2,1014.9,202,0.5
2020/3/14 8:00,0.3,-4.1,1014.9,240,2
2020/3/14 14:00,7.5,-9,1011.1,273,3.3
2020/3/14 17:00,7.7,-8.8,1009.6,225,2.5
2020/3/14 20:00,6.1,-9.8,1010.9,320,4.1
2020/3/14 23:00,4,-10.4,1011.3,286,3.7
2020/3/15 2:00,2.2,-9.4,1011.8,300,3
2020/3/15 5:00,0.5,-9.3,1012.5,324,4.2
2020/3/15 8:00,-0.1,-11.5,1015.9,350,5
2020/3/15 11:00,-0.9,-13.1,1019.5,352,5.6
2020/3/15 14:00,0.7,-17.1,1020.9,360,5
2020/3/15 17:00,-0.7,-19.4,1023.3,346,3.1
2020/3/15 20:00,-3,-18.1,1025.7,20,2
2020/3/15 23:00,-4.9,-18.7,1026.3,14,1
2020/3/16 2:00,-8.9,-13.9,1025.4,0,-999.9
2020/3/16 5:00,-10,-14.2,1023.3,189,0.5
2020/3/16 8:00,-4.3,-13.7,1021.8,190,2
2020/3/16 11:00,3.7,-15.5,1017.6,203,4.5
2020/3/16 14:00,6.4,-11.7,1014.3,230,9
2020/3/16 17:00,6,-7.6,1013,237,4.3
2020/3/16 20:00,5,-5.1,1013.6,220,4
2020/3/16 23:00,2.5,-4.8,1013.1,212,3
2020/3/17 2:00,1.6,-4.3,1012.3,220,2
2020/3/17 5:00,0.7,-3.7,1011.5,233,1.4
2020/3/17 8:00,3.9,-2.3,1012,220,3
2020/3/17 11:00,10.7,-2.3,1011.4,282,3.7
2020/3/17 14:00,13.4,-7.3,1010.6,270,6
2020/3/17 17:00,12.5,-10.5,1011.1,294,3.7
2020/3/17 20:00,5.1,-8.7,1012.2,210,1
2020/3/17 23:00,0.2,-7.2,1011.7,205,1
2020/3/18 2:00,-1,-6.2,1010,180,1
2020/3/18 5:00,-1.5,-6.3,1006.2,174,0.4
2020/3/18 8:00,11.4,-5.1,1003.9,190,4
2020/3/18 11:00,17.2,-2.9,1000.8,212,4.6
2020/3/18 14:00,18.5,-0.3,998.5,220,6
2020/3/18 17:00,15,1.2,999.1,266,3.3
2020/3/18 20:00,12.1,-1.8,1001.7,360,4
2020/3/18 23:00,5,0,1004.4,358,6.2
2020/3/19 2:00,6.4,-7.2,1003.5,340,5
2020/3/19 5:00,5.5,-8.4,1002.3,303,3.1
2020/3/19 8:00,4.5,-6.4,1003.4,320,4
2020/3/19 11:00,7.2,-6.2,1004.5,328,4.1
2020/3/19 14:00,8.4,-5.4,1005.2,320,4
2020/3/19 17:00,7.6,-4.8,1007.3,353,3.1
2020/3/19 20:00,4.7,-5.8,1009.9,268,0.7
2020/3/19 23:00,0,-5.3,1011.4,205,1.2
2020/3/20 2:00,-2.5,-4.5,1010.6,210,1
2020/3/20 5:00,-2.7,-4.8,1009.7,360,0
2020/3/20 8:00,4.5,-3.3,1007.9,130,1
2020/3/20 11:00,13,-8.2,1005.4,200,3.6
2020/3/20 14:00,15.4,-6.8,1002.9,240,6
2020/3/20 17:00,13.2,-1.5,1004,244,2.6
2020/3/20 20:00,9,-0.3,1007.3,250,2
2020/3/20 23:00,8.7,-7.8,1010.7,339,2.5
2020/3/21 2:00,2.1,-9.5,1012.6,130,1
2020/3/21 5:00,3.2,-11.1,1013.2,339,1.3
2020/3/21 8:00,5.3,-11.7,1015.2,360,2
2020/3/21 11:00,7.7,-12.6,1015.6,348,1.9
2020/3/21 14:00,10.3,-12.3,1014.3,260,2
2020/3/21 17:00,11,-13.1,1013.3,341,3
2020/3/21 20:00,3.8,-11.8,1014.9,0,-999.9
2020/3/21 23:00,-1,-8.2,1016.2,127,0.5
2020/3/22 2:00,-1.9,-7.8,1017.4,150,1
2020/3/22 5:00,-2,-6.6,1017.7,214,0.3
2020/3/22 8:00,4,-5.7,1018.9,230,2
2020/3/22 11:00,9.7,-8.8,1018.1,194,2.1
2020/3/22 14:00,12,-6.9,1015.4,310,3
2020/3/22 17:00,12.5,-8.1,1013.9,244,2.1
2020/3/22 20:00,10.2,-6.6,1016.1,60,2
2020/3/22 23:00,2.6,-4.8,1016.4,59,1.2
2020/3/23 2:00,4,-3.7,1016.9,0,-999.9
2020/3/23 5:00,5.5,-3.8,1018.5,327,2.5
2020/3/23 8:00,5.8,-4.4,1021.2,20,2
2020/3/23 11:00,9.6,-3.3,1022,356,2.6
2020/3/23 14:00,12.4,-4.2,1020.4,10,2
2020/3/23 17:00,11.6,-6.3,1020.1,352,3
2020/3/23 20:00,5.5,-5.8,1021.1,30,1
2020/3/23 23:00,0.6,-4.8,1021.4,129,1.1
2020/3/24 2:00,-1.7,-5.4,1021.4,80,1
2020/3/24 5:00,-1.2,-5.2,1021,55,1.7
2020/3/24 8:00,4.1,-3.4,1021.3,60,1
2020/3/24 11:00,14.1,-7.9,1019.5,162,2.3
2020/3/24 14:00,18.5,-7,1016.4,200,4
2020/3/24 17:00,17,-4.9,1014.6,203,1.7
2020/3/24 20:00,12.5,-2.9,1014.5,220,1
2020/3/24 23:00,7,-3,1014.4,172,0.8
2020/3/25 2:00,7.5,-4.3,1013.9,150,1
2020/3/25 5:00,7.7,-3.5,1013.2,148,0.9
2020/3/25 8:00,13,-3.7,1013.7,180,3
2020/3/25 11:00,14.5,-2.1,1013.9,205,5.5
2020/3/25 14:00,16.1,-1,1012.4,210,6
2020/3/25 17:00,14.6,-2.8,1012.7,200,4.1
2020/3/25 20:00,9.1,-5.5,1013.2,156,1.5
2020/3/25 23:00,8.2,-3.9,1013.4,171,1.8
2020/3/26 2:00,10.1,2.9,1014.1,210,2
2020/3/26 5:00,9.2,3.7,1015.7,240,1.2
2020/3/26 8:00,8.3,-0.2,1019.6,340,6
2020/3/26 11:00,2.5,0.6,1023,11,4.4
2020/3/26 14:00,2.1,0.8,1022.6,30,3
2020/3/26 17:00,1.6,0.3,1022.5,113,1.7
2020/3/26 20:00,1.4,-0.2,1023.3,80,1
2020/3/26 23:00,0.6,-1,1024.6,360,1
2020/3/27 2:00,0.2,-1.9,1024.6,20,2
2020/3/27 5:00,-4.1,-5.6,1024,0,-999.9
2020/3/27 8:00,2.3,-8.7,1024.2,90,2
2020/3/27 11:00,6.3,-14.4,1023.5,360,2
2020/3/27 14:00,7.8,-15.1,1022,310,3
2020/3/27 17:00,7.1,-17.8,1022.1,330,5
2020/3/27 20:00,4,-16.9,1024.9,340,2
2020/3/27 23:00,-0.2,-16.5,1026.1,250,1
2020/3/28 2:00,-2.7,-14.4,1026.1,250,1
2020/3/28 5:00,-5.7,-10.7,1026.5,120,1
2020/3/28 8:00,2.1,-10.4,1027.6,180,1
2020/3/28 11:00,6.3,-18.5,1026.9,310,3
2020/3/28 14:00,8.5,-19.3,1024.1,260,3
2020/3/28 17:00,8.7,-18.2,1022,220,3
2020/3/28 20:00,2.5,-13.7,1022.4,170,1
2020/3/28 23:00,2.9,-13.8,1022.8,220,2
2020/3/29 2:00,-1.8,-11.4,1022.6,130,1
2020/3/29 5:00,-3.2,-12.1,1021.6,170,1
2020/3/29 8:00,6.9,-13.9,1021.4,200,2
2020/3/29 11:00,12.7,-12.5,1020.1,210,4
2020/3/29 14:00,14.4,-11.9,1017.6,240,6
2020/3/29 17:00,12.5,-13.4,1016.8,240,6
2020/3/29 20:00,8,-8.5,1017.8,210,2
2020/3/29 23:00,2.5,-9.1,1018.3,220,1
2020/3/30 2:00,-0.8,-7.8,1018.2,20,1
2020/3/30 5:00,-1.3,-8.1,1017.5,170,1
2020/3/30 8:00,8.9,-10.1,1018,180,2
2020/3/30 11:00,14.5,-7.6,1017.4,210,5
2020/3/30 14:00,17.6,-3.8,1015.3,220,6
2020/3/30 17:00,15.9,-0.3,1014.9,230,6
2020/3/30 20:00,12.6,-1.3,1016,230,5
2020/3/30 23:00,9.3,0,1016.8,190,2
2020/3/31 2:00,9.6,-2.7,1015.3,180,2
2020/3/31 5:00,9.6,-1.7,1014.6,210,3
2020/3/31 8:00,11.7,-0.1,1015.4,210,4
2020/3/31 11:00,13.4,1.4,1017,270,4
2020/3/31 14:00,14.1,-6.7,1016.4,320,3
2020/3/31 17:00,13.3,-12,1017.1,10,3
2020/3/31 20:00,10.8,-10.1,1019.7,360,1
2020/3/31 23:00,8.5,-15.9,1022.2,350,5
2020/4/1 2:00,5.7,-15.5,1022.5,320,3
2020/4/1 5:00,3.5,-14.7,1022.8,340,3
2020/4/1 8:00,5,-13.4,1024.1,360,3
2020/4/1 11:00,10.3,-13.7,1023.6,350,3
2020/4/1 14:00,12.5,-15.2,1020.8,20,3
2020/4/1 17:00,12.8,-13.2,1020,280,2
2020/4/1 20:00,5.8,-10.9,1020.7,190,1
2020/4/1 23:00,4.2,-10.3,1021.1,220,1
2020/4/2 2:00,3.9,-8.1,1020.6,210,2
2020/4/2 5:00,1.7,-9.8,1020.1,260,1
2020/4/2 8:00,7.8,-7.1,1020.5,240,4
2020/4/2 11:00,14.6,-8.8,1019.5,220,3
2020/4/2 14:00,18.4,-11.5,1017.5,250,4
2020/4/2 17:00,17.4,-9.5,1016.7,220,5
2020/4/2 20:00,12.2,-9.5,1019,240,4
2020/4/2 23:00,8.8,-3.1,1019.5,230,4
2020/4/3 2:00,5.9,-0.4,1018.9,240,1
2020/4/3 5:00,6,0.1,1018.6,230,3
2020/4/3 8:00,8.1,-0.1,1018.7,240,3
2020/4/3 11:00,15.7,-4.8,1017,240,3
2020/4/3 14:00,19.6,-6.9,1013,240,5
2020/4/3 17:00,19,-5.1,1011.4,240,6
2020/4/3 20:00,9.7,-4.3,1018.9,20,5
2020/4/3 23:00,4.7,-11,1024.8,20,5
2020/4/4 2:00,1.8,-13.1,1027.1,10,3
2020/4/4 5:00,0.7,-13,1028.4,10,3
2020/4/4 8:00,3.1,-15,1030.1,40,4
2020/4/4 11:00,6,-17.9,1029.7,360,5
2020/4/4 14:00,7.7,-18.1,1028.6,330,4
2020/4/4 17:00,6.9,-20.6,1028.1,20,4
2020/4/4 20:00,4,-18.9,1029.2,20,1
2020/4/4 23:00,-1.8,-15.6,1029.1,0,-999.9
2020/4/5 2:00,-4.9,-11.7,1028.9,0,-999.9
2020/4/5 5:00,-7,-12.3,1028.8,0,-999.9
2020/4/5 8:00,2.2,-12,1029,120,1
2020/4/5 11:00,8.9,-20,1027.6,340,2
2020/4/5 14:00,12,-19.9,1024.6,20,2
2020/4/5 17:00,12.3,-19.7,1022.7,140,1
2020/4/5 20:00,4.6,-14.8,1023.7,190,1
2020/4/5 23:00,1.1,-12,1023.4,150,1
2020/4/6 2:00,-2.3,-9.4,1022.7,110,1
2020/4/6 5:00,-1.8,-10.4,1021.4,60,2
2020/4/6 8:00,3.8,-9.2,1021.2,70,2
2020/4/6 11:00,14.4,-8.3,1019.2,210,2
2020/4/6 14:00,17.6,-7,1016.5,300,1
2020/4/6 17:00,17.5,-7.8,1015.5,320,2
2020/4/6 20:00,12.5,-8.1,1017.4,350,2
2020/4/6 23:00,8.8,-5.4,1020.2,20,4
2020/4/7 2:00,6.5,-9,1021.2,40,3
2020/4/7 5:00,3.1,-10.5,1020.9,346,1.6
2020/4/7 8:00,7.2,-9.2,1021.7,350,2
2020/4/7 11:00,10.3,-8.4,1020.9,360,3
2020/4/7 14:00,11.9,-13.1,1018.8,340,5
2020/4/7 17:00,10.6,-15,1018.9,10,4
2020/4/7 20:00,6.7,-12.4,1020.1,60,2
2020/4/7 23:00,4.6,-11.1,1020.5,20,2
2020/4/8 2:00,-0.4,-10.1,1021.2,310,1
2020/4/8 5:00,-2.1,-8.6,1021.8,120,1
2020/4/8 8:00,5.4,-10.4,1023,20,3
2020/4/8 11:00,7.9,-4.5,1023.4,360,3
2020/4/8 14:00,8.1,-3.4,1022.8,40,3
2020/4/8 17:00,9.1,-5.9,1022.1,360,2
2020/4/8 20:00,5.2,-6.7,1022.9,170,1
2020/4/8 23:00,4.5,-4.8,1024.1,10,2
2020/4/9 2:00,3.1,-2.2,1024.7,350,2
2020/4/9 5:00,3,-1.5,1025.4,330,2
2020/4/9 8:00,4.3,-1.9,1026.6,10,2
2020/4/9 11:00,7.2,-2.5,1027,20,2
2020/4/9 14:00,9.8,-4.6,1026.1,40,4
2020/4/9 17:00,9.3,-4.3,1025.6,60,3
2020/4/9 20:00,4.4,-4.3,1027.3,100,1
2020/4/9 23:00,0.7,-4.7,1027.7,80,1
2020/4/10 2:00,-1.2,-4.2,1027.9,60,1
2020/4/10 5:00,-0.5,-3.9,1028.1,70,1
2020/4/10 8:00,5.3,-2.1,1029.2,40,2
2020/4/10 11:00,12.4,-3.4,1027.7,20,2
2020/4/10 14:00,15.2,-9.7,1025.1,30,4
2020/4/10 17:00,14.4,-8.9,1024.1,40,2
2020/4/10 20:00,8.6,-8.9,1025,360,1
2020/4/10 23:00,2.5,-5.6,1024.9,150,1
2020/4/11 2:00,-0.5,-6.3,1024.1,320,1
2020/4/11 5:00,-2.1,-6.3,1023.3,80,1
2020/4/11 8:00,6.2,-4.8,1023.1,170,1
2020/4/11 11:00,14.8,-5,1020.7,240,3
2020/4/11 14:00,19,-9.1,1017.3,320,3
2020/4/11 17:00,17.2,-10.5,1016.4,10,5
2020/4/11 20:00,13.8,-8.1,1017.6,10,2
2020/4/11 23:00,11.2,-8.1,1017.5,10,3
2020/4/12 2:00,8.5,-5.7,1017.3,350,2
2020/4/12 5:00,6.4,-6.2,1018.1,10,3
2020/4/12 8:00,10.7,-4.5,1019.7,40,3
2020/4/12 11:00,15.6,-7.9,1018.9,30,7
2020/4/12 14:00,17.8,-10,1017.1,40,4
2020/4/12 17:00,17.2,-10.5,1016.1,50,4
2020/4/12 20:00,13.8,-8.8,1017.2,360,2
2020/4/12 23:00,6.6,-6.7,1017.4,100,1
2020/4/13 2:00,2.4,-5.5,1017.3,60,1
2020/4/13 5:00,1.3,-4.5,1017.5,80,1
2020/4/13 8:00,7.6,-4.5,1017.6,60,1
2020/4/13 11:00,17,-7.5,1016.8,280,2
2020/4/13 14:00,20.8,-6.8,1014.7,160,1
2020/4/13 17:00,20.6,-6.1,1013.5,230,2
2020/4/13 20:00,12.5,-3.7,1014,0,-999.9
2020/4/13 23:00,11.5,-2.3,1013.9,200,1
2020/4/14 2:00,5.8,-3.5,1013.3,140,1
2020/4/14 5:00,3.1,-4.1,1012.2,130,1
2020/4/14 8:00,15.6,-4.9,1012.2,220,3
2020/4/14 11:00,21.3,-0.7,1011.3,240,5
2020/4/14 14:00,23.3,-1.6,1009.6,230,5
2020/4/14 17:00,23.1,-2.5,1009.1,230,5
2020/4/14 20:00,18.9,-4.5,1011.3,240,2
2020/4/14 23:00,9.5,-0.4,1011.5,120,1
2020/4/15 2:00,7.6,-0.6,1010.8,80,1
2020/4/15 5:00,6.5,-0.5,1010.6,80,1
2020/4/15 8:00,15.3,-0.1,1011.2,140,1
2020/4/15 11:00,21.5,-2.4,1010.6,230,3
2020/4/15 14:00,24.5,0.1,1009,230,6
2020/4/15 17:00,23.5,-0.1,1008.9,270,5
2020/4/15 20:00,16.8,1.3,1011.2,170,2
2020/4/15 23:00,11.9,1.2,1012,150,1
2020/4/16 2:00,7.2,1.1,1011.8,0,-999.9
2020/4/16 5:00,4.3,-0.3,1012.6,80,1
2020/4/16 8:00,16.6,-1.5,1013,140,2
2020/4/16 11:00,20.1,-2.9,1012.6,170,4
2020/4/16 14:00,21.2,-4,1010.7,200,4
2020/4/16 17:00,19.6,-8.6,1011.1,180,4
2020/4/16 20:00,16.3,-2.2,1012.2,190,1
2020/4/16 23:00,14.7,2.3,1012,147,1.7
2020/4/17 2:00,12.5,5.4,1010.5,115,2
2020/4/17 5:00,11.7,4.2,1010.7,120,3
2020/4/17 8:00,12.7,4.2,1011.9,130,3
2020/4/17 11:00,14.2,3.6,1012,110,3
2020/4/17 14:00,13.9,5,1011.6,0,-999.9
2020/4/17 17:00,12.9,7.1,1012.4,310,1
2020/4/17 20:00,11.9,7.4,1013.8,0,-999.9
2020/4/17 23:00,10.2,7.3,1015.1,130,1
2020/4/18 2:00,7.4,6.3,1015.6,0,-999.9
2020/4/18 5:00,7.2,6.6,1017.1,200,1
2020/4/18 8:00,11,8,1018.3,220,1
2020/4/18 11:00,18.6,4.4,1017.7,300,1
2020/4/18 14:00,21.8,-0.2,1016.2,300,2
2020/4/18 17:00,21.4,-0.6,1015.2,260,2
2020/4/18 20:00,14.5,1.4,1016.2,0,-999.9
2020/4/18 23:00,10.3,2.2,1015.9,180,1
2020/4/19 2:00,8.1,2.6,1015,130,1
2020/4/19 5:00,7.7,2.8,1014,50,1
2020/4/19 8:00,11.9,3.2,1013.7,150,1
2020/4/19 11:00,17.3,4.6,1012.5,240,3
2020/4/19 14:00,14.3,7.8,1011,240,2
2020/4/19 17:00,13,10,1009.1,150,2
2020/4/19 20:00,10.6,8.5,1008.9,160,2
2020/4/19 23:00,9.5,7.8,1007.5,160,1
2020/4/20 2:00,9.6,7,1004.7,200,2
2020/4/20 5:00,8.6,7.5,1002,190,3
2020/4/20 8:00,5.2,2.4,1006.3,280,4
2020/4/20 11:00,6,0.3,1009.2,290,4
2020/4/20 14:00,9.1,-2.2,1009.6,310,4
2020/4/20 17:00,9.4,-11.2,1010.7,300,4
2020/4/20 20:00,6.9,-13.4,1013.8,290,5
2020/4/20 23:00,5.3,-11.3,1013.6,280,5
2020/4/21 2:00,3.1,-9.2,1012.9,260,3
2020/4/21 5:00,1.9,-10.3,1011.8,260,4
2020/4/21 8:00,3.9,-13,1011.7,270,7
2020/4/21 11:00,4.7,-13.7,1011,270,6
2020/4/21 14:00,5.6,-13.4,1010.8,280,8
2020/4/21 17:00,4.3,-10.2,1012.4,300,5
2020/4/21 20:00,3,-9.6,1014.6,280,4
2020/4/21 23:00,2,-10.2,1016,270,6
2020/4/22 2:00,1.4,-6.9,1015.9,290,3
2020/4/22 5:00,1.5,-6.6,1016.3,290,3
2020/4/22 8:00,2.6,-4.8,1017.2,290,3
2020/4/22 11:00,3.3,-0.2,1018,300,3
2020/4/22 14:00,5.6,-2.5,1016.9,290,3
2020/4/22 17:00,6.9,-4.2,1016.5,300,2
2020/4/22 20:00,2.4,-2.9,1018.2,120,1
2020/4/22 23:00,-0.6,-3,1018.3,0,-999.9
2020/4/23 2:00,-2.5,-3.6,1017.7,0,-999.9
2020/4/23 5:00,-3.2,-4,1017.6,0,-999.9
2020/4/23 8:00,4.4,-4.1,1018,170,2
2020/4/23 11:00,8.8,-6.2,1017.2,290,2
2020/4/23 14:00,12.1,-9,1015.1,340,3
2020/4/23 17:00,12.1,-9,1012.9,130,1
2020/4/23 20:00,6.4,-5.9,1013.2,170,1
2020/4/23 23:00,7.9,-2.4,1012.2,230,4
2020/4/24 2:00,4.9,-1.1,1010.7,200,1
2020/4/24 5:00,3.3,-1.8,1008.4,200,2
2020/4/24 8:00,10.1,-1.6,1005.6,200,3
2020/4/24 11:00,15,-5.4,1002.5,210,3
2020/4/24 14:00,16.7,-7.7,999.8,210,4
2020/4/24 17:00,16.4,-2.1,999.6,210,3
2020/4/24 20:00,16.4,-4.2,1001.9,300,4
2020/4/24 23:00,12.5,-4.2,1003.6,280,4
2020/4/25 2:00,7.9,1.3,1005.4,300,4
2020/4/25 5:00,6.3,1.6,1007.9,350,5
2020/4/25 8:00,7.6,1.4,1010.8,320,3
2020/4/25 11:00,12.6,-1.3,1012.1,10,4
2020/4/25 14:00,14.2,-8.4,1012.2,10,5
2020/4/25 17:00,14.8,-9.3,1013.3,350,3
2020/4/25 20:00,7.9,-5.9,1014.8,140,1
2020/4/25 23:00,3.5,-4,1015.4,0,-999.9
2020/4/26 2:00,3.5,-3.3,1015.9,120,1
2020/4/26 5:00,3.9,-2.7,1016.8,150,1
2020/4/26 8:00,10.4,-3.7,1018.4,360,3
2020/4/26 11:00,13.9,-5.8,1018.8,350,3
2020/4/26 14:00,15.3,-6.9,1017.8,350,4
2020/4/26 17:00,14.9,-7.9,1018.1,10,4
2020/4/26 20:00,10.2,-5.8,1019.8,10,1
2020/4/26 23:00,5,-3.8,1020.2,0,-999.9
2020/4/27 2:00,2,-3.3,1020.3,140,1
2020/4/27 5:00,0.3,-3.8,1020.6,140,1
2020/4/27 8:00,11.4,-2.4,1021.1,180,1
2020/4/27 11:00,16.6,-5.2,1020.1,340,2
2020/4/27 14:00,19.1,-6.5,1018,260,2
2020/4/27 17:00,19.1,-5,1016.4,260,2
2020/4/27 20:00,12.5,-2.5,1016.1,200,1
2020/4/27 23:00,12,-1.5,1015.9,220,3
2020/4/28 2:00,10.9,-4.3,1014,220,3
2020/4/28 5:00,11.8,-4.8,1011.4,210,4
2020/4/28 8:00,16.9,-0.3,1011.1,230,5
2020/4/28 11:00,21.7,2.4,1009.3,230,6
